customer_id,first_name,last_name,email,phone,registration_date,customer_segment,is_active,lifetime_value
CUST000605,FirstName605,LastName605,,,2023-04-24,Premium,true,5285.4
CUST000606,FirstName606,LastName606,customer606@gmail.com,(555) 114-1911,2021-07-05,Basic,False,8688.74
CUST000607,FirstName607,LastName607,customer607@gmail.com,555-592-7133,2020-05-18,Premium,true,221.02
CUST000608,FirstName608,LastName608,Customer608@Email.com,,2023-02-15,Premium,N,2133.65
CUST000609,FirstName609,LastName609,customer609@gmail.com,(555) 233-8741,2023-02-27,,0,7717.13
CUST000610,FirstName610,LastName610,customer610@gmail.com,(555) 884-3165,2023-04-25,Premium,N,4771.55
CUST000611,FirstName611,LastName611,,(555) 325-6996,2020-03-04,VIP,True,5581.81
CUST000612,FirstName612,LastName612,Customer612@Email.com,(555) 727-6725,2021-03-14,Standard,True,550.78
CUST000613,FirstName613,LastName613,customer.613@email.com,(555) 774-4108,2020-09-21,,N,1310.06
CUST000614,FirstName614,LastName614,customer.614@email.com,5556017171,2022-06-30,,1,1490.51
CUST000615,FirstName615,LastName615,Customer615@Email.com,,2021-07-05,Standard,0,8615.29
CUST000616,FirstName616,LastName616,,5555799313,2022-07-26,,False,150.36
CUST000617,FirstName617,LastName617,,,2023-05-11,Basic,False,1453.55
CUST000618,FirstName618,LastName618,customer.618@email.com,555-254-3165,2021-11-25,Basic,true,1475.82
CUST000619,FirstName619,LastName619,customer619@gmail.com,+1-555-535-2722,2021-07-17,Basic,Y,5261.37
CUST000620,FirstName620,LastName620,Customer620@Email.com,5554322347,2022-12-27,,false,5165.33
CUST000621,FirstName621,LastName621,customer.621@email.com,,2020-06-02,,True,8486.17
CUST000622,FirstName622,LastName622,customer.622@email.com,+1-555-221-9375,2021-12-01,Standard,1,9205.58
CUST000623,FirstName623,LastName623,,,2020-05-09,Premium,True,9881.04
CUST000624,FirstName624,LastName624,Customer624@Email.com,,2023-07-31,VIP,N,5896.79
CUST000625,FirstName625,LastName625,,5558415604,2023-09-21,,false,693.88
CUST000626,FirstName626,LastName626,,555-860-3927,2020-08-23,,0,3511.6
CUST000627,FirstName627,LastName627,Customer627@Email.com,5556056017,2021-02-02,Standard,N,3978.77
CUST000628,FirstName628,LastName628,customer.628@email.com,,2022-11-24,Standard,false,1418.39
CUST000629,FirstName629,LastName629,customer629@gmail.com,(555) 171-3047,2021-12-26,Premium,1,2313.89
CUST000630,FirstName630,LastName630,Customer630@Email.com,5559298920,2020-07-10,VIP,Y,7828.88
CUST000631,FirstName631,LastName631,,(555) 450-4935,2020-01-11,Basic,0,6711.87
CUST000632,FirstName632,LastName632,,,2021-11-17,Basic,false,112.53
CUST000633,FirstName633,LastName633,customer633@gmail.com,,2021-04-21,Premium,false,2034.3
CUST000634,FirstName634,LastName634,customer634@gmail.com,555-440-5367,2022-12-18,VIP,True,5504.98
CUST000635,FirstName635,LastName635,customer635@gmail.com,+1-555-202-9703,2023-09-10,Standard,1,7198.83
CUST000636,FirstName636,LastName636,customer636@gmail.com,,2023-01-19,Premium,False,9289.57
CUST000637,FirstName637,LastName637,,,2023-03-18,Standard,True,6522.79
CUST000638,FirstName638,LastName638,Customer638@Email.com,(555) 398-2405,2020-08-19,Standard,False,4659.04
CUST000639,FirstName639,LastName639,customer639@gmail.com,555-300-5827,2022-11-14,Standard,true,9738.13
CUST000640,FirstName640,LastName640,Customer640@Email.com,,2020-12-12,,Y,6901.19
CUST000641,FirstName641,LastName641,,5552661005,2020-04-06,,true,9274.23
CUST000642,FirstName642,LastName642,,(555) 802-1704,2021-03-10,VIP,true,3234.49
CUST000643,FirstName643,LastName643,Customer643@Email.com,,2022-11-17,Premium,false,3093.39
CUST000644,FirstName644,LastName644,,5558918767,2020-02-03,Standard,True,1646.55
CUST000645,FirstName645,LastName645,customer645@gmail.com,5559959538,2021-06-16,Standard,0,1730.52
CUST000646,FirstName646,LastName646,customer646@email.com,,2023-04-07,,0,7132.13
CUST000647,FirstName647,LastName647,Customer647@Email.com,555-990-5914,2023-03-18,VIP,False,7800.98
CUST000648,FirstName648,LastName648,,,2022-08-25,Basic,true,4350.56
CUST000649,FirstName649,LastName649,customer649@gmail.com,+1-555-717-1572,2022-05-12,,N,3712.52
CUST000650,FirstName650,LastName650,Customer650@Email.com,(555) 117-2669,2020-10-07,Premium,True,5469.03
CUST000651,FirstName651,LastName651,customer.651@email.com,+1-555-918-9399,2020-03-25,VIP,True,871.61
CUST000652,FirstName652,LastName652,Customer652@Email.com,5553105712,2021-07-02,Basic,True,5419.68
CUST000653,FirstName653,LastName653,,555-881-4023,2022-05-24,VIP,Y,4209.95
CUST000654,FirstName654,LastName654,,,2023-06-15,Standard,true,6679.29
CUST000655,FirstName655,LastName655,Customer655@Email.com,5551748610,2022-03-29,,false,8412.56
CUST000656,FirstName656,LastName656,customer656@gmail.com,+1-555-507-5059,2021-07-23,VIP,False,2312.11
CUST000657,FirstName657,LastName657,,(555) 788-9167,2021-03-24,,False,4666.46
CUST000658,FirstName658,LastName658,customer658@email.com,+1-555-642-2352,2022-06-28,,Y,2572.74
CUST000659,FirstName659,LastName659,,(555) 422-8790,2020-08-15,,0,9033.82
CUST000660,FirstName660,LastName660,,555-226-3691,2020-06-02,Premium,true,4253.14
CUST000661,FirstName661,LastName661,customer.661@email.com,+1-555-809-7880,2023-07-19,,true,2226.59
CUST000662,FirstName662,LastName662,customer662@gmail.com,+1-555-320-4740,2021-12-03,Premium,true,2163.68
CUST000663,FirstName663,LastName663,,5555765782,2022-04-24,,true,5088.83
CUST000664,FirstName664,LastName664,customer.664@email.com,+1-555-280-3808,2022-08-28,VIP,1,895.04
CUST000665,FirstName665,LastName665,Customer665@Email.com,+1-555-258-7892,2023-10-02,Premium,False,7442.28
CUST000666,FirstName666,LastName666,customer666@email.com,+1-555-124-8024,2021-03-25,Premium,false,9303.5
CUST000667,FirstName667,LastName667,customer.667@email.com,5559247276,2022-06-14,VIP,false,9591.19
CUST000668,FirstName668,LastName668,Customer668@Email.com,(555) 177-1363,2022-05-30,Premium,False,8309.72
CUST000669,FirstName669,LastName669,,555-270-6305,2020-07-08,,True,9665.21
CUST000670,FirstName670,LastName670,customer670@email.com,,2022-02-28,,0,2901.28
CUST000671,FirstName671,LastName671,customer.671@email.com,555-810-7465,2023-10-15,,0,1147.91
CUST000672,FirstName672,LastName672,customer.672@email.com,5554924607,2021-02-14,,N,2891.6
CUST000673,FirstName673,LastName673,,555-788-5766,2021-04-28,Premium,true,1982.02
CUST000674,FirstName674,LastName674,customer674@gmail.com,(555) 533-6216,2020-08-04,,Y,3458.68
CUST000675,FirstName675,LastName675,Customer675@Email.com,(555) 689-6963,2020-10-24,Premium,1,5543.91
CUST000676,FirstName676,LastName676,,(555) 551-1815,2022-09-10,Basic,N,3519.46
CUST000677,FirstName677,LastName677,customer677@email.com,,2020-05-07,VIP,true,5424.6
CUST000678,FirstName678,LastName678,customer678@email.com,(555) 940-8618,2021-07-18,,true,7409.06
CUST000679,FirstName679,LastName679,customer679@gmail.com,555-753-2121,2022-04-23,Premium,0,8761.25
CUST000680,FirstName680,LastName680,customer680@gmail.com,(555) 784-8018,2022-06-11,Standard,False,7970.86
CUST000681,FirstName681,LastName681,,,2022-09-18,VIP,1,1019.19
CUST000682,FirstName682,LastName682,customer682@gmail.com,,2021-07-15,,False,5617.26
CUST000683,FirstName683,LastName683,customer683@gmail.com,,2021-10-22,Premium,False,159.28
CUST000684,FirstName684,LastName684,customer684@gmail.com,(555) 317-4135,2023-10-29,,True,4433.72
CUST000685,FirstName685,LastName685,customer685@gmail.com,(555) 364-2029,2021-07-08,,False,8774.48
CUST000686,FirstName686,LastName686,customer686@email.com,5552658328,2021-01-07,VIP,0,6538.1
CUST000687,FirstName687,LastName687,,,2022-06-23,Premium,1,2053.39
CUST000688,FirstName688,LastName688,Customer688@Email.com,,2023-09-03,Premium,true,7726.14
CUST000689,FirstName689,LastName689,,(555) 650-9619,2020-10-07,,false,6611.29
CUST000690,FirstName690,LastName690,customer690@email.com,5553184997,2022-09-30,Basic,Y,2266.38
CUST000691,FirstName691,LastName691,customer691@email.com,555-692-3572,2020-09-14,Premium,False,8302.69
CUST000692,FirstName692,LastName692,customer692@gmail.com,(555) 493-3977,2023-11-01,,false,6335.41
CUST000693,FirstName693,LastName693,,,2023-04-21,VIP,true,2822.74
CUST000694,FirstName694,LastName694,customer694@gmail.com,5551107466,2021-02-16,,1,4723.9
CUST000695,FirstName695,LastName695,,555-267-3516,2021-06-26,,1,3078.4
CUST000696,FirstName696,LastName696,,,2022-06-04,Standard,N,1845.84
CUST000697,FirstName697,LastName697,customer697@email.com,5552332611,2021-07-31,,False,5948.83
CUST000698,FirstName698,LastName698,Customer698@Email.com,,2022-08-28,Basic,1,7667.39
CUST000699,FirstName699,LastName699,,,2021-04-11,Standard,false,9996.37
CUST000700,FirstName700,LastName700,customer700@email.com,555-193-7664,2021-06-27,,N,3487.98
CUST000701,FirstName701,LastName701,Customer701@Email.com,+1-555-202-5196,2022-03-21,Standard,1,2636.4
CUST000702,FirstName702,LastName702,customer.702@email.com,,2023-01-30,Basic,True,4485.55
CUST000703,FirstName703,LastName703,,+1-555-231-9922,2020-11-01,Premium,1,3144.94
CUST000704,FirstName704,LastName704,customer704@email.com,(555) 186-9822,2022-04-05,Premium,False,3896.38
CUST000705,FirstName705,LastName705,,5557943577,2020-06-25,,false,939.62
CUST000706,FirstName706,LastName706,,+1-555-104-7333,2020-01-23,VIP,N,8874.55
CUST000707,FirstName707,LastName707,,+1-555-351-3641,2021-02-06,,1,8517.31
CUST000708,FirstName708,LastName708,,5553849301,2022-01-10,VIP,false,9660.41
CUST000709,FirstName709,LastName709,,+1-555-837-7831,2022-04-07,Standard,False,4218.59
CUST000710,FirstName710,LastName710,Customer710@Email.com,555-222-2646,2022-11-13,,false,9150.11
CUST000711,FirstName711,LastName711,,555-744-7291,2020-09-22,Premium,True,4873.14
CUST000712,FirstName712,LastName712,customer.712@email.com,+1-555-394-6363,2021-03-02,Standard,0,6605.54
CUST000713,FirstName713,LastName713,customer.713@email.com,+1-555-454-4879,2020-02-10,Premium,N,8246.31
CUST000714,FirstName714,LastName714,customer.714@email.com,(555) 247-6502,2021-06-12,VIP,Y,7617.53
CUST000715,FirstName715,LastName715,Customer715@Email.com,,2020-01-11,,True,7169.37
CUST000716,FirstName716,LastName716,Customer716@Email.com,+1-555-567-8395,2020-09-28,Basic,1,320.24
CUST000717,FirstName717,LastName717,,,2023-02-07,,N,8612.18
CUST000718,FirstName718,LastName718,customer.718@email.com,,2021-09-14,,false,9123.17
CUST000719,FirstName719,LastName719,customer.719@email.com,,2020-06-24,,True,3941.95
CUST000720,FirstName720,LastName720,,+1-555-735-8893,2023-01-20,,False,9501.8
CUST000721,FirstName721,LastName721,Customer721@Email.com,,2020-08-08,Basic,Y,2147.01
CUST000722,FirstName722,LastName722,Customer722@Email.com,,2021-09-23,VIP,False,5595.61
CUST000723,FirstName723,LastName723,,+1-555-977-8302,2021-07-07,Standard,False,271.8
CUST000724,FirstName724,LastName724,,,2022-09-23,Premium,0,3676.05
CUST000725,FirstName725,LastName725,,555-444-8705,2021-08-16,,N,3737.23
CUST000726,FirstName726,LastName726,Customer726@Email.com,,2022-09-10,,True,485.38
CUST000727,FirstName727,LastName727,customer.727@email.com,5551462630,2021-04-08,VIP,1,3781.87
CUST000728,FirstName728,LastName728,customer728@email.com,,2021-06-14,VIP,1,3918.55
CUST000729,FirstName729,LastName729,customer729@gmail.com,(555) 316-5738,2022-01-15,Standard,true,9174.88
CUST000730,FirstName730,LastName730,customer730@email.com,555-980-7570,2021-05-03,Premium,True,3595.57
CUST000731,FirstName731,LastName731,Customer731@Email.com,555-105-3523,2021-11-25,Basic,true,2409.17
CUST000732,FirstName732,LastName732,,555-861-4961,2023-02-23,Premium,False,9617.41
CUST000733,FirstName733,LastName733,customer733@email.com,5551328038,2020-12-11,Basic,1,2738.45
CUST000734,FirstName734,LastName734,customer734@email.com,,2021-05-13,Basic,false,8736.1
CUST000735,FirstName735,LastName735,,555-438-4804,2023-04-15,VIP,true,6221.68
CUST000736,FirstName736,LastName736,customer.736@email.com,555-144-8692,2020-02-07,Premium,N,1207.76
CUST000737,FirstName737,LastName737,customer737@gmail.com,5559864254,2022-03-24,,1,6308.05
CUST000738,FirstName738,LastName738,Customer738@Email.com,,2023-07-01,,1,1773.96
CUST000739,FirstName739,LastName739,,,2023-02-26,Standard,false,2656.67
CUST000740,FirstName740,LastName740,customer740@gmail.com,555-250-2929,2020-12-12,VIP,false,2683.04
CUST000741,FirstName741,LastName741,customer.741@email.com,,2022-07-05,Basic,Y,7896.74
CUST000742,FirstName742,LastName742,customer742@email.com,(555) 286-4132,2023-08-07,,Y,1859.75
CUST000743,FirstName743,LastName743,,5556736329,2022-12-15,,Y,2102.49
CUST000744,FirstName744,LastName744,customer.744@email.com,+1-555-703-2089,2022-12-27,,false,8359.95
CUST000745,FirstName745,LastName745,Customer745@Email.com,,2020-11-16,Premium,N,1537.75
CUST000746,FirstName746,LastName746,customer746@email.com,,2021-06-28,Premium,false,6426.83
CUST000747,FirstName747,LastName747,customer747@gmail.com,+1-555-511-5290,2021-10-05,Basic,1,6654.52
CUST000748,FirstName748,LastName748,Customer748@Email.com,555-379-5823,2020-07-12,Standard,true,2348.11
CUST000749,FirstName749,LastName749,,,2021-08-08,,Y,207.14
CUST000750,FirstName750,LastName750,customer.750@email.com,,2022-09-24,VIP,False,9500.76
CUST000751,FirstName751,LastName751,customer.751@email.com,,2021-02-05,Standard,false,8250.37
CUST000752,FirstName752,LastName752,customer.752@email.com,,2023-06-18,Standard,true,4359.86
CUST000753,FirstName753,LastName753,,555-853-5256,2022-09-09,Premium,0,2668.64
CUST000754,FirstName754,LastName754,customer754@email.com,+1-555-812-2841,2022-05-22,,1,3855.44
CUST000755,FirstName755,LastName755,customer755@gmail.com,(555) 455-3143,2020-09-04,,False,1993.43
CUST000756,FirstName756,LastName756,Customer756@Email.com,,2021-09-17,,1,9285.86
CUST000757,FirstName757,LastName757,Customer757@Email.com,555-748-7303,2023-09-18,,N,7744.58
CUST000758,FirstName758,LastName758,customer758@email.com,+1-555-569-4284,2021-02-07,VIP,False,2351.61
CUST000759,FirstName759,LastName759,customer759@gmail.com,,2022-05-24,Premium,Y,2850.66
CUST000760,FirstName760,LastName760,customer760@email.com,(555) 444-3920,2020-08-29,Basic,1,1820.58
CUST000761,FirstName761,LastName761,Customer761@Email.com,,2023-06-05,Basic,Y,5044.83
CUST000762,FirstName762,LastName762,,(555) 451-1452,2023-04-16,,N,4213.55
CUST000763,FirstName763,LastName763,Customer763@Email.com,,2021-10-26,Standard,Y,4666.74
CUST000764,FirstName764,LastName764,,+1-555-396-7288,2020-07-11,Basic,False,7308.7
CUST000765,FirstName765,LastName765,customer765@gmail.com,+1-555-825-1097,2023-09-14,,false,560.28
CUST000766,FirstName766,LastName766,customer.766@email.com,5552237487,2020-04-01,Standard,True,5643.11
CUST000767,FirstName767,LastName767,Customer767@Email.com,+1-555-964-6598,2022-12-28,Premium,False,6632.5
CUST000768,FirstName768,LastName768,customer.768@email.com,+1-555-852-8026,2021-07-17,Premium,Y,7594.75
CUST000769,FirstName769,LastName769,Customer769@Email.com,,2022-08-08,VIP,true,7650.29
CUST000770,FirstName770,LastName770,,,2022-03-12,,0,2258.06
CUST000771,FirstName771,LastName771,Customer771@Email.com,(555) 571-6660,2020-12-07,,True,5621.06
CUST000772,FirstName772,LastName772,customer772@gmail.com,555-796-5499,2020-06-02,Premium,true,1006.76
CUST000773,FirstName773,LastName773,customer.773@email.com,+1-555-361-1313,2023-09-10,Premium,false,5770.72
CUST000774,FirstName774,LastName774,,+1-555-843-3622,2021-10-27,Premium,true,7817.36
CUST000775,FirstName775,LastName775,,,2023-06-11,Basic,N,5184.7
CUST000776,FirstName776,LastName776,customer776@gmail.com,,2022-05-28,,false,1900.5
CUST000777,FirstName777,LastName777,customer777@gmail.com,,2023-07-09,,false,6475.17
CUST000778,FirstName778,LastName778,Customer778@Email.com,5551756735,2023-08-18,,true,429.2
CUST000779,FirstName779,LastName779,,555-450-1620,2020-12-09,VIP,false,4194.12
CUST000780,FirstName780,LastName780,Customer780@Email.com,+1-555-115-3748,2021-02-21,Basic,N,5254.75
CUST000781,FirstName781,LastName781,,,2020-02-10,Basic,true,4581.6
CUST000782,FirstName782,LastName782,Customer782@Email.com,(555) 439-3593,2022-01-16,Standard,false,7819.64
CUST000783,FirstName783,LastName783,,(555) 997-5261,2023-05-15,,0,9978.08
CUST000784,FirstName784,LastName784,Customer784@Email.com,5552926044,2022-07-19,Basic,Y,5771.0
CUST000785,FirstName785,LastName785,,5551789669,2020-06-22,Standard,False,7755.45
CUST000786,FirstName786,LastName786,customer786@email.com,5559968681,2022-03-09,Basic,True,933.12
CUST000787,FirstName787,LastName787,customer787@gmail.com,,2020-09-13,Standard,0,8257.54
CUST000788,FirstName788,LastName788,customer788@email.com,,2020-10-25,Standard,false,4387.0
CUST000789,FirstName789,LastName789,customer789@email.com,+1-555-479-7265,2022-01-03,VIP,false,5145.36
CUST000790,FirstName790,LastName790,,(555) 555-3384,2020-03-31,,Y,2936.77
CUST000791,FirstName791,LastName791,,555-219-5379,2020-11-11,Premium,false,1555.08
CUST000792,FirstName792,LastName792,,,2022-05-23,Premium,1,2808.39
CUST000793,FirstName793,LastName793,customer.793@email.com,,2020-04-15,,1,12.88
CUST000794,FirstName794,LastName794,customer794@gmail.com,,2022-08-19,Basic,N,9403.7
CUST000795,FirstName795,LastName795,,555-127-1707,2020-04-03,,Y,6904.03
CUST000796,FirstName796,LastName796,customer.796@email.com,+1-555-890-6166,2023-04-02,,True,8759.84
CUST000797,FirstName797,LastName797,Customer797@Email.com,,2022-03-29,Basic,true,1141.01
CUST000798,FirstName798,LastName798,,,2020-10-21,,false,6444.78
CUST000799,FirstName799,LastName799,,5556656672,2023-03-15,Standard,0,9252.87
CUST000800,FirstName800,LastName800,,+1-555-851-6669,2020-05-14,Premium,Y,431.28
CUST000801,FirstName801,LastName801,,,2020-05-06,,False,6900.15
CUST000802,FirstName802,LastName802,customer802@gmail.com,,2023-03-16,,Y,614.86
CUST000803,FirstName803,LastName803,customer803@email.com,,2021-07-02,VIP,False,4600.74
CUST000804,FirstName804,LastName804,,(555) 207-8707,2022-12-07,,false,2489.37
CUST000805,FirstName805,LastName805,customer.805@email.com,(555) 996-6103,2023-03-02,Standard,1,6415.51
CUST000806,FirstName806,LastName806,,,2022-07-26,VIP,True,2388.67
CUST000807,FirstName807,LastName807,customer807@gmail.com,(555) 920-7479,2020-10-21,,Y,7549.88
CUST000808,FirstName808,LastName808,customer.808@email.com,+1-555-613-4957,2021-08-18,,0,341.02
CUST000809,FirstName809,LastName809,customer809@gmail.com,5551063995,2022-06-12,,1,5167.45
CUST000810,FirstName810,LastName810,Customer810@Email.com,+1-555-803-3678,2021-09-22,Premium,False,9862.16
CUST000811,FirstName811,LastName811,customer.811@email.com,(555) 649-2418,2020-05-30,,1,6319.96
CUST000812,FirstName812,LastName812,customer812@email.com,,2020-12-10,Standard,False,8675.34
CUST000813,FirstName813,LastName813,customer813@email.com,(555) 260-5419,2022-11-22,,N,4486.58
CUST000814,FirstName814,LastName814,,(555) 975-2248,2020-09-04,Premium,true,2457.08
CUST000815,FirstName815,LastName815,customer.815@email.com,555-794-7537,2023-08-19,Premium,N,1319.75
CUST000816,FirstName816,LastName816,customer816@email.com,+1-555-747-9387,2020-10-12,Standard,N,1888.29
CUST000817,FirstName817,LastName817,Customer817@Email.com,(555) 192-4184,2022-10-17,Standard,False,3169.05
CUST000818,FirstName818,LastName818,customer.818@email.com,,2021-02-03,VIP,True,9513.07
CUST000819,FirstName819,LastName819,customer819@gmail.com,(555) 276-2735,2020-02-27,VIP,False,6159.58
CUST000820,FirstName820,LastName820,,+1-555-842-6454,2023-10-12,,1,7769.05
CUST000821,FirstName821,LastName821,customer821@email.com,5558901723,2020-11-14,,0,3619.84
CUST000822,FirstName822,LastName822,Customer822@Email.com,5553986642,2022-08-24,,1,668.89
CUST000823,FirstName823,LastName823,customer823@gmail.com,5558737109,2020-11-10,VIP,False,3106.88
CUST000824,FirstName824,LastName824,Customer824@Email.com,,2023-04-14,Premium,Y,5578.4
CUST000825,FirstName825,LastName825,customer825@gmail.com,5556288641,2021-03-11,Premium,Y,8681.07
CUST000826,FirstName826,LastName826,,(555) 301-3896,2022-01-04,,True,6811.62
CUST000827,FirstName827,LastName827,customer827@gmail.com,+1-555-793-9445,2022-01-04,Standard,1,7439.97
CUST000828,FirstName828,LastName828,customer.828@email.com,5554871773,2023-03-10,VIP,true,6079.06
CUST000829,FirstName829,LastName829,customer829@email.com,,2021-11-13,Standard,True,4291.16
CUST000830,FirstName830,LastName830,customer830@email.com,,2021-03-04,VIP,false,762.15
CUST000831,FirstName831,LastName831,customer831@gmail.com,,2023-09-19,Standard,True,3772.12
CUST000832,FirstName832,LastName832,customer832@gmail.com,(555) 794-9126,2023-06-02,,False,838.82
CUST000833,FirstName833,LastName833,,555-242-2091,2021-04-19,Basic,False,8847.61
CUST000834,FirstName834,LastName834,customer834@gmail.com,5559201688,2021-11-07,Basic,false,914.56
CUST000835,FirstName835,LastName835,,555-744-2693,2021-07-17,,N,61.75
CUST000836,FirstName836,LastName836,customer836@gmail.com,5554994594,2020-07-12,Premium,1,8688.66
CUST000837,FirstName837,LastName837,,,2021-06-14,Standard,1,2194.79
CUST000838,FirstName838,LastName838,customer838@gmail.com,5552739987,2021-08-10,VIP,True,6708.36
CUST000839,FirstName839,LastName839,,+1-555-845-1377,2023-09-15,Standard,False,8308.47
CUST000840,FirstName840,LastName840,,555-805-8442,2022-08-12,Premium,Y,5705.87
CUST000841,FirstName841,LastName841,,(555) 297-4718,2023-01-23,VIP,True,7855.6
CUST000842,FirstName842,LastName842,,+1-555-270-6941,2020-01-02,Basic,Y,4596.6
CUST000843,FirstName843,LastName843,,5559189346,2022-11-07,Standard,0,9661.57
CUST000844,FirstName844,LastName844,,555-363-8554,2022-10-21,Premium,N,5136.55
CUST000845,FirstName845,LastName845,customer845@gmail.com,(555) 865-9156,2021-02-25,,Y,3550.23
CUST000846,FirstName846,LastName846,customer846@email.com,(555) 405-3195,2020-03-23,Basic,False,1746.48
CUST000847,FirstName847,LastName847,,+1-555-403-5885,2022-05-21,Standard,N,2386.68
CUST000848,FirstName848,LastName848,customer848@email.com,5552573163,2020-03-04,Standard,0,8100.24
CUST000849,FirstName849,LastName849,customer.849@email.com,555-488-4117,2020-05-22,Basic,False,102.22
CUST000850,FirstName850,LastName850,customer850@gmail.com,+1-555-486-9913,2022-05-11,,1,3070.26
CUST000851,FirstName851,LastName851,customer851@email.com,+1-555-732-4526,2023-08-15,,0,9974.83
CUST000852,FirstName852,LastName852,Customer852@Email.com,,2021-02-16,VIP,0,503.54
CUST000853,FirstName853,LastName853,customer853@email.com,,2023-02-01,Standard,false,8941.38
CUST000854,FirstName854,LastName854,customer854@email.com,(555) 951-2726,2022-05-08,Standard,True,2633.75
CUST000855,FirstName855,LastName855,customer855@gmail.com,+1-555-270-3446,2023-05-31,,0,7147.42
CUST000856,FirstName856,LastName856,customer.856@email.com,+1-555-711-6397,2021-08-11,Standard,true,3497.92
CUST000857,FirstName857,LastName857,Customer857@Email.com,,2021-12-12,,Y,3607.41
CUST000858,FirstName858,LastName858,,,2023-07-28,VIP,False,1917.9
CUST000859,FirstName859,LastName859,Customer859@Email.com,5554559690,2022-02-05,,N,7759.83
CUST000860,FirstName860,LastName860,customer860@email.com,5559486254,2021-12-03,Premium,False,5213.92
CUST000861,FirstName861,LastName861,customer.861@email.com,+1-555-112-9253,2021-08-11,Standard,N,1803.48
CUST000862,FirstName862,LastName862,customer862@gmail.com,,2020-04-08,Standard,true,5288.84
CUST000863,FirstName863,LastName863,Customer863@Email.com,,2020-05-19,Basic,True,3266.97
CUST000864,FirstName864,LastName864,,,2021-11-21,Premium,0,6930.23
CUST000865,FirstName865,LastName865,customer865@email.com,5557298276,2022-04-12,,0,8890.72
CUST000866,FirstName866,LastName866,,,2020-01-07,Standard,False,5471.92
CUST000867,FirstName867,LastName867,Customer867@Email.com,,2023-01-01,Basic,0,1409.14
CUST000868,FirstName868,LastName868,,5553344252,2020-09-24,Standard,True,4313.85
CUST000869,FirstName869,LastName869,customer869@email.com,555-885-2769,2020-07-10,VIP,N,1125.43
CUST000870,FirstName870,LastName870,customer870@email.com,+1-555-619-9799,2021-04-22,Premium,false,7643.21
CUST000871,FirstName871,LastName871,customer871@gmail.com,555-211-8631,2020-07-20,Premium,Y,8963.48
CUST000872,FirstName872,LastName872,,+1-555-247-5635,2022-04-05,Premium,1,8362.55
CUST000873,FirstName873,LastName873,,,2021-10-05,,True,6907.47
CUST000874,FirstName874,LastName874,,555-597-3374,2021-06-04,Basic,Y,6952.91
CUST000875,FirstName875,LastName875,customer.875@email.com,+1-555-779-5225,2021-09-11,Basic,1,1158.61
CUST000876,FirstName876,LastName876,,,2022-03-16,VIP,0,3709.2
CUST000877,FirstName877,LastName877,customer877@email.com,,2022-10-19,,true,8743.96
CUST000878,FirstName878,LastName878,,5557625308,2021-08-09,VIP,1,4172.16
CUST000879,FirstName879,LastName879,Customer879@Email.com,,2022-03-10,VIP,0,5987.66
CUST000880,FirstName880,LastName880,customer.880@email.com,5551748269,2023-01-12,Standard,False,7428.56
CUST000881,FirstName881,LastName881,,(555) 366-4772,2020-04-15,Standard,N,4695.49
CUST000882,FirstName882,LastName882,customer882@email.com,+1-555-505-7737,2022-05-16,Basic,false,3526.7
CUST000883,FirstName883,LastName883,customer883@email.com,,2023-06-28,Premium,false,9089.43
CUST000884,FirstName884,LastName884,,,2021-10-12,Standard,N,5216.72
CUST000885,FirstName885,LastName885,,+1-555-782-8042,2020-01-14,VIP,N,8387.0
CUST000886,FirstName886,LastName886,,,2021-10-21,,N,9083.25
CUST000887,FirstName887,LastName887,,+1-555-123-2433,2020-08-14,Standard,false,9949.03
CUST000888,FirstName888,LastName888,,,2022-10-16,VIP,Y,1066.48
CUST000889,FirstName889,LastName889,customer889@gmail.com,,2022-09-24,VIP,1,7770.48
CUST000890,FirstName890,LastName890,customer.890@email.com,555-886-1529,2023-04-23,Standard,true,2727.03
CUST000891,FirstName891,LastName891,,,2022-03-10,Basic,0,6888.01
CUST000892,FirstName892,LastName892,customer892@email.com,5554968404,2022-09-24,Basic,1,4449.53
CUST000893,FirstName893,LastName893,customer.893@email.com,+1-555-693-7418,2021-03-16,Basic,1,2713.69
CUST000894,FirstName894,LastName894,,5551128067,2020-01-08,VIP,1,8791.81
CUST000895,FirstName895,LastName895,,,2020-05-18,,false,8725.02
CUST000896,FirstName896,LastName896,customer896@email.com,,2022-10-29,Standard,N,4478.75
CUST000897,FirstName897,LastName897,,,2020-11-25,Standard,false,8975.89
CUST000898,FirstName898,LastName898,,555-926-2702,2020-08-04,Basic,false,5610.34
CUST000899,FirstName899,LastName899,Customer899@Email.com,,2023-03-25,Premium,1,800.42
CUST000900,FirstName900,LastName900,customer900@gmail.com,555-805-1263,2020-12-27,,0,2181.63
CUST000901,FirstName901,LastName901,customer.901@email.com,,2021-07-27,,1,311.14
CUST000902,FirstName902,LastName902,customer902@gmail.com,555-937-7343,2020-05-05,VIP,Y,224.9
CUST000903,FirstName903,LastName903,customer903@email.com,(555) 638-6752,2023-07-07,Standard,false,2204.95
CUST000904,FirstName904,LastName904,,,2020-02-15,Premium,0,3000.37
CUST000905,FirstName905,LastName905,,5559718665,2021-01-03,,True,4718.92
CUST000906,FirstName906,LastName906,customer.906@email.com,(555) 515-4011,2021-08-10,,True,7902.9
